,author,username,retweet_count,tweets,created_at
766,,Den_Bei_Aguk,0,@hannajoe20 Corona masih ada to?,2022-10-22 09:05:02
767,hannajoe20,Marbot_Udien,4,"Happy Weekend.
Tetap jaga kesehatan.
Banyak makan buah2an, selalu aktivitas.

varian Corona baru dah menyebar.
Dan angka penularan mulai meninggi lagi.. https://t.co/ZPcTXouPUg",2022-10-22 09:04:12
768,,Muneshk73815517,4,@1stIndiaNews @ashokgehlot51 @plmeenaINC @RajGovOfficial Sab kuch CHA ki vajah  s huya  corona m top treatment,2022-10-22 09:02:12
769,,bonympina,0,@Eric__Bernard Andaeni platform kwanza muanze kutoa elimu ya uzalendo. Na serikali ikiafiki watu wote wanatakiwa kupatiwa hii elimu kama Kibali cha kukubalika nchini. Hata wale wahamiaji wanatakiwa wapitie hii elimu. Yaani kiufupi elimu hii iwe kama chanjo ya Corona,2022-10-22 09:01:46
770,Kurniaw4nnnn,KulinoKepenak,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 09:00:16
771,hannajoe20,ricky_bedjo,4,"Happy Weekend.
Tetap jaga kesehatan.
Banyak makan buah2an, selalu aktivitas.

varian Corona baru dah menyebar.
Dan angka penularan mulai meninggi lagi.. https://t.co/ZPcTXouPUg",2022-10-22 08:59:51
772,asumsico,nannubungaaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:58:07
773,asumsico,dinailmiati__,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:57:56
774,,gladyskimsays,0,"@Sam__690 @YeongJooJi @5ecretNumber Kau pasti anak kecil kan?? Kau tau apa? yang buat corona itu (orang dalam) ini strategi bisnis yg memakan korban. Udah jd RAHASIA UMUM.. semua tau, tp semua DIAM, krna takut dipenjara sm pemerintahan itu sendiri.",2022-10-22 08:55:36
775,,Jalalah77776522,0,@IshuSinha2002 @Iamjaatni @RVCJ_FB Jb corona apki gand marta ha tb pakistan pakistan krta ho,2022-10-22 08:54:37
776,Kurniaw4nnnn,abangWei,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 08:53:52
777,asumsico,Apriliakarts,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:52:15
778,,kumparan,0,"Dante mengimbau masyarakat waspada dan memperkuat protokol kesehatan (prokes), terutama dalam memakai masker. #kumparanNews https://t.co/S6sdvIwF4q",2022-10-22 08:51:42
779,,barudakspapi,0,"HARUSNYA, yang paling ke ekspos soal ginian angkatan corona, tapi malah ilang gitu aja pas mereka mulai kuliah dan sekolah 🥲",2022-10-22 08:50:57
780,asumsico,ismiihsanti,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:50:49
781,,themoneymoney,0,"https://t.co/04rBF1leBa
Kei Komuro Yen depreciation Russia Mita Keiko Church Corona Berlin Unification Church Wong Gacy Yuya Takahashi 5 Channel Nakamoto Construction Korea Economic Schizophrenia Intervention Intervention Shiori Ito Hiroyuki Teshigahara Fumio Kishida ♪ https://t.co/uL11FqDCrj https://t.co/yK35ZMIefx",2022-10-22 08:49:50
782,,Sam__690,0,"@gladyskimsays @YeongJooJi @5ecretNumber Yg bawa Corona itu Tuhan wkwkwkwkwk 😅 yang namanya cobaan musibah kan emang nggak ada yg tahu, doain aja yg baik2",2022-10-22 08:48:00
783,,gladyskimsays,0,@Sam__690 @YeongJooJi @5ecretNumber Ttap aj punya dendam. Knp Indonesia jd kambing hitam atas corona? Sdgn kan yg membawa Corona itu China 🤮,2022-10-22 08:46:44
784,,Adhek_Byt,1,"Charta ini jg yg dulu bilang menurut survey si juliari adalah mentri terbaik yg paling berhasil menangani corona..dasar yunarto ""bobi..kini jilat boby menantu mukidi..
He narto ""bobi ❗kau kalok mau nengok survey yg betul itu di koran waspada  https://t.co/iIor5FSSSp",2022-10-22 08:46:31
785,asumsico,Chairul1963,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:45:37
786,,hannajoe20,4,"Happy Weekend.
Tetap jaga kesehatan.
Banyak makan buah2an, selalu aktivitas.

varian Corona baru dah menyebar.
Dan angka penularan mulai meninggi lagi.. https://t.co/ZPcTXouPUg",2022-10-22 08:41:09
787,Kurniaw4nnnn,ulan_marbun,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 08:40:15
788,,Alexxara3,0,"Sblm corona bebass keluar masuk sg
Hangout with bule bule https://t.co/KPsM3kS4bn",2022-10-22 08:40:03
789,,numberonen3,0,Dari dulu kemane aje tuh obat syrup anak bahaya !! Selanjutnye mau bikin ape lagi ye selain corona ? Hmmmmmm,2022-10-22 08:39:01
790,asumsico,sevenite7,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:37:42
791,asumsico,AEOLIANJN,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:36:36
792,,AgusAgu00819551,0,"Di Indonesia Vaksin di paksain serta  PCR utk kepentingan kantong seseorang, malah skrg dia puyeng Corona sdh berlalu gak bisa cari duit lagi. https://t.co/zPr9onKe1r",2022-10-22 08:33:36
793,asumsico,bureee_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:31:20
794,,JUSTshortsNOW,2,@risalatulumami Benar bnget... Bukan salah agensi... Tp emng problem per pasport an lagi gonjang ganjing di semua wilayah efek corona yg membatasi negara mana saja😭,2022-10-22 08:30:26
795,Kurniaw4nnnn,fairychannn,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 08:29:45
796,asumsico,s7vry,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:29:25
797,asumsico,Erviinms,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:28:50
798,asumsico,Peternakpenguin,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:24:19
799,Sam__690,lockey19520,3,"@Kangcilog5 @5ecretNumber Yang jelas bukan Vine nya sih kalo urusan pasport/ visa. Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:23:00
800,,FikiFauji1,0,@detikcom Sumpah ga berani lagi takut kena komplikasi sekarang sudah terasa gegara Corona.,2022-10-22 08:21:36
801,niaayuputri1111,rwarsito05,127,"SEBUAT TIPS. 
DIPELAJARIN BAIK-BAIK CARANYA JILMEK. SIAPA TAU ABIS CORONA KITA KETEMU DAN BISA KAMU PRAKTEKIN 🤭 https://t.co/Z4o5AVWrM8",2022-10-22 08:18:52
802,,istrimuda2159,0,"@CNNIndonesia @BintangKec1L Ketika ada masalah...
Para pihak terkait akan buru buru pakai cara cegah dan atasi pandemi Corona yaitu cuci tangan....😆😆😆",2022-10-22 08:18:34
803,asumsico,____msgitta,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:18:16
804,asumsico,elangep__,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:17:23
805,asumsico,your_babeee22,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:16:05
806,,Sam__690,1,"@SI_Auo @WFKSecretNumber @5ecretNumber Yg gara2 ttd diilangin ya? Kurang tahu sih tapi Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:15:02
807,Kurniaw4nnnn,pinkbelgoat,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 08:13:59
808,,nggemesinn,0,FKK CORONA 😭😭😭😭,2022-10-22 08:13:44
809,Kurniaw4nnnn,frstsbgt,95,@biggienotsmall_ @ardianpancaa hari ini gue abis ngomelin maba bang wkwk. bukan sok senioritas tapi attitudenya itu loh gak ada sama sekali. maba Corona emg banyak yg  songong,2022-10-22 08:13:21
810,,Sam__690,0,"@snltp_09 Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:13:08
811,,Liya_1717,0,@detikcom Ini corona ud episode brp si 🗿,2022-10-22 08:13:03
812,Sam__690,nrltjdjg,3,"@Kangcilog5 @5ecretNumber Yang jelas bukan Vine nya sih kalo urusan pasport/ visa. Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:11:10
813,asumsico,krystalk2much,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:11:02
814,,Sam__690,3,"@Kangcilog5 @5ecretNumber Yang jelas bukan Vine nya sih kalo urusan pasport/ visa. Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:10:12
815,,jr_monare,0,lotlhe ba fela lenwa corona yaanong ? 💀,2022-10-22 08:09:55
816,FlagMarsha,NamdiAzikiwe,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/rOOv7r0Rn4 https://t.co/UrrzTPvgnO",2022-10-22 08:08:44
817,FlagMarsha,PatricOleSosopi,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/rOOv7r0Rn4 https://t.co/UrrzTPvgnO",2022-10-22 08:08:39
818,,Sam__690,1,"@YeongJooJi @5ecretNumber Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:08:35
819,asumsico,Siti_Fauzan,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 08:07:39
820,,Sam__690,0,"@BoengKosan @5ecretNumber Kayak nya emang lagi ada permasalahan indo Ama Jepang soal pasport/visa gara2 Corona ini, kalo nggak salah Jerome kemaren juga githu, mau ke Jepang nggak bisa akhirnya reuni Ama Waseda di Korea cmiiw",2022-10-22 08:07:21
821,,disasdra,0,@DKinara309 @710Anjasmara @holabuna @JP_5ecretNumber @5ecretNumber Terakhir aku denger ini kalo buat turis biasa sih ya... Untuk orang Indonesia yg mau ke Jepang aja masih diutamakan yg berwisata melalui travel2 agent yg udah dipercaya Jepang. Itupun masih riweuh bgt. Emang bener Jepang masih strict bgt paska Corona.,2022-10-22 08:05:52
822,,AngelVavuu,0,@Sourcandy124 @holabuna @JP_5ecretNumber @5ecretNumber Itu sebelum pandemi katena corona makanya di perketat dan Indonesia jgkan kasusnya tinggi pas waktu itu,2022-10-22 08:03:07
823,,jst_shut_up_bro,0,@Sharyar_926 Hnn pta h corona Jo nhi h ab🙂😔,2022-10-22 07:58:17
824,asumsico,masmasmetalhed,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:56:57
825,,Vodka_310,0,"Ternyata corona juga punya dampak positif,
dampak positifnya adalah meninggalkan kenangan
yang tak bisa terlupakan.

:)",2022-10-22 07:53:37
826,asumsico,dahjumat,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:52:12
827,,kri5tea,0,efek terjangkit corona atau kbnyakan vaksin atau gimana jg g ngerti ya🙂 https://t.co/SYB47sKvPv,2022-10-22 07:50:54
828,asumsico,saItycarameI_,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:48:19
829,asumsico,Adityasetyawaan,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:43:41
830,,ZeshanQadeer,0,"@realrazidada IK not in Gov, trail krlain Corona wali baat pr... moo ki khaain gaay aap log",2022-10-22 07:42:51
831,,Kulwind57959721,0,@BhagwantMann Corona jodhya diya badiya tanu lagnea jhutha CM aana vande reorean mur mur aapnea nu de,2022-10-22 07:42:40
832,,YoYoAyo17845,0,"@ListyoSigitP @jokowi Sebelum Corona, pernah ada yg nyari SIM di kantor polisi.

Paginya ada inspektur dari pusat.
Pencari SIM, disuruh nunggu di luar.
Setelah inspektur pergi.
Ditelpon balik. Lanjut urus SIM.

Kebetulan hari itu, mesin cetak SIMnya rusak.
Semua pencari SIM harus nunggu.

2/...",2022-10-22 07:42:08
833,,SulianaNgah,0,Vaksin ini aman bagi kesehatan karena akan membentuk kekebalan untuk menghindari virus Corona varian baru Omicron BA.4 dan BA.5. #AyoVaksinCovid19 https://t.co/6am0pof3Gq,2022-10-22 07:39:24
834,,gibran1729,0,"memasuki masa corona seorang anak itu selalu begadang dari malam sampai pagi dia mengabaikan kesehatan nya sendiri, dia terus memainkan HP nya sampai pagi buta padahal seorang anak itu memiliki daya tahan tubuh yang lemah lama kelamaan dia matanya mulai minus.",2022-10-22 07:38:56
835,,SulianaNgah,0,"Yuk ikutan Vaksinasi untuk meningkatkan daya tahan tubuh dari virus Corona. Bagi yang sudah divaksin, jangan lupa untuk tetap menerapkan protokol kesehatan. #AyoVaksinCovid19 https://t.co/Kkkromf0MY",2022-10-22 07:38:54
836,asumsico,anggaihzap,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:38:04
837,Iam_jac5,EdisonMyinga1,22,"“Serikali ina upotoshaji, walisema pesa za corona walizopata watajenga shule lakini mpaka sasa kuna shule za chini ya mti nyingi  na uhaba wa madarasa uko palepale”. Uwajibikaji ni kitu adimu sana nchini – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVKAvp https://t.co/gkOjsqQ3kK",2022-10-22 07:34:48
838,Iam_jac5,EdisonMyinga1,12,"“Tuna serikali ambayo ina uposhaji mkubwa kwa raia wake, tukianzia kwenye corona walituambia tusichanje na tufanye maombi, yani hawasemi ukweli hatimae madhara yake tuliyaona”. – @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVKAvp https://t.co/OGZi810aHa",2022-10-22 07:34:21
839,Iam_jac5,EdisonMyinga1,16,"“Katiba itatakiwa iseme mtu yoyote anayepotosha umma awajibishwe, hata kama ni Rais, kipindi cha corona upotoshaji ule uliua watu wengi”. Lazima tuwe nchi inayowajibisha watu wasio na maadili –  @Twaha_Mwaipaya #KatibaMpya #WenyeNchiWananchi https://t.co/1db4uVtxtp https://t.co/NCVVpqjYez",2022-10-22 07:34:06
840,,jaymz_njau,0,"@AraisingShine @IAMartin_ Kapindua maamuzi mangapi ya JPM!? Machinga, kurudisha wahuni barazani, kupandisha gharama za kuunga umeme, corona hayo yote mbona kapindua!? Yeye anategemea kubebwa tu. Hata akiongea,hajui anachokiongea.",2022-10-22 07:32:13
841,,saivul19,0,@DokterTifa Yg nyebabin fucksin corona,2022-10-22 07:31:16
842,aurumaslp,follow_RKS,25,"Corona Berozgar Aspirants
Hum mein kya kharabi
Corona tha MAHAMARI

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/lFTayn3eln",2022-10-22 07:31:09
843,,Humaspolsekbi11,0,"Binjai, 22 Oktober 2022

Polsek Binjai Selatan  melaksanakan  Giat  operasi  Yustisi pendisiplinan protokoler  kesehatan terkait pencegahan penyebaran Covid-19 sekaligus  Membagikanmaskerkepadamasyarakat.
Guna mengantisipasi penyebaran Virus Corona diesese ( Covid 19 )",2022-10-22 07:30:59
844,,bonympina,0,@KatibaMpyaTz_ Andaeni platform kwanza muanze kutoa elimu ya uzalendo. Na serikali ikiafiki watu wote wanatakiwa kupatiwa hii elimu kama Kibali cha kukubalika nchini. Hata wale wahamiaji wanatakiwa wapitie hii elimu. Yaani kiufupi elimu hii iwe kama chanjo ya Corona,2022-10-22 07:25:51
845,asumsico,thursdayrubies,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:24:46
846,,bonympina,0,@HildaNewton21 Andaeni platform kwanza muanze kutoa elimu ya uzalendo. Na serikali ikiafiki watu wote wanatakiwa kupatiwa hii elimu kama Kibali cha kukubalika nchini. Hata wale wahamiaji wanatakiwa wapitie hii elimu. Yaani kiufupi elimu hii iwe kama chanjo ya Corona,2022-10-22 07:24:32
847,,bonympina,0,@AbroadTanzania Andaeni platform kwanza muanze kutoa elimu ya uzalendo. Na serikali ikiafiki watu wote wanatakiwa kupatiwa hii elimu kama Kibali cha kukubalika nchini. Hata wale wahamiaji wanatakiwa wapitie hii elimu. Yaani kiufupi elimu hii iwe kama chanjo ya Corona,2022-10-22 07:23:58
848,,ramahbgt,0,"@ohmybeautybank ak dlu pas sklh kan pake jilbab, nah smape belang gitu. akhirnya ak pake serum whitening di area yg belang doang. pas corona langsung rata warnanya",2022-10-22 07:21:55
849,,bonympina,0,@hancymachemba Andaeni platform kwanza muanze kutoa elimu ya uzalendo. Na serikali ikiafiki watu wote wanatakiwa kupatiwa hii elimu kama Kibali cha kukubalika nchini. Hata wale wahamiaji wanatakiwa wapitie hii elimu. Yaani kiufupi elimu hii iwe kama chanjo ya Corona,2022-10-22 07:20:45
850,asumsico,laagiigalauu,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:19:39
851,asumsico,rubycrucio,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:16:12
852,,donotopenmutual,0,AAAAAAAA AHEJEJDJEMEDN AAAAAAAA NO AKU MAU BALIK KE KELAS 10 LAGI MAU 2020 TP VERSI GAADA CORONA NYA PELIS.,2022-10-22 07:14:16
853,asumsico,exmaaaaaaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:10:50
854,,MerakPecinta,0,@Infoinfo3I tetap memakai masker meskipun corona sudah selesai,2022-10-22 07:10:16
855,asumsico,aftermdnght96,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:10:04
856,Infoinfo3I,GunawanRaline,2,"Corona udahh selesai guys!!!🇮🇩🇮🇩
#GadisGadisRemajaJKT48 | #HariSantri2022 | Niki Zefanya | The Heirs | Umur 25 | Resolusi Jihad | Surya Paloh | Axelsen | BPJS | Hospital Playlist | Mowning | https://t.co/o7J3cfh9we",2022-10-22 07:08:21
857,asumsico,grimwannabe,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:07:23
858,,JobsGolden12,0,"500,000 victims in India, converted to Masjid Corona Ward https://t.co/uKcc7zdtKK",2022-10-22 07:07:07
859,,Infoinfo3I,2,"Corona udahh selesai guys!!!🇮🇩🇮🇩
#GadisGadisRemajaJKT48 | #HariSantri2022 | Niki Zefanya | The Heirs | Umur 25 | Resolusi Jihad | Surya Paloh | Axelsen | BPJS | Hospital Playlist | Mowning | https://t.co/o7J3cfh9we",2022-10-22 07:06:43
860,asumsico,twinschu,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:06:17
861,,Vincnz48,0,"@mlbbfess Balik aja gw gak mau bealik ke zaman"" awal corona",2022-10-22 07:05:10
862,aurumaslp,navinnirala11,19,"Corona Berozgar Aspirants
Sarkar kab tak karegi manmani? 
Covid warriors pe daya nahi aati? 

#UPSCExtraAttempt

#Unemployed_Youth

@PMOIndia @narendramodi 
@ravishndtv @sardesairajdeep  @CNNnews18 @News18India  @ThePrintIndia @WIONews
@ShekharGupta @palkisu https://t.co/sg8EfJYgP8",2022-10-22 07:03:56
863,asumsico,Lovelyyyaaa,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 07:03:08
864,,voaindonesia,0,"Regulator kesehatan AS memperkirakan varian BQ.1 dan varian BQ.1.1 yang terkait erat, mencakup 16,6% dari varian virus corona di AS, hampir dua kali lipat dari minggu lalu, sementara Eropa memperkirakan dalam satu bulan varian itu bisa dominan.

https://t.co/rBItEV5T02",2022-10-22 07:00:01
865,,Berita_Corona,0,"#Ini Gejala Covid-19 Varian XBB, Virus Corona Baru yang Masuk Indonesia - Pikiran Rakyat Depok - Pikiran Rakyat Depok #Corona #Korona #VirusCorona https://t.co/VziW7px5J7",2022-10-22 06:53:40
866,,ecuretv,0,"@OptiQueen_ Ohoh, Corona?",2022-10-22 06:51:26
867,,dapyourbae666_,0,@starypik sngat bisa kok untuk pkai sketchup dan corona render agar hsil designmu realistik tik tik tik,2022-10-22 06:50:05
868,,TholarRoyalty,0,Sapa ya werey ju corona lo ooooo😭😭,2022-10-22 06:48:22
869,asumsico,haruharuuwoos,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:48:21
870,pikiran_rakyat,PRDepok,1,"Ini Gejala Covid-19 Varian XBB, Virus Corona Baru yang Masuk Indonesia https://t.co/UkgI7GPnlC https://t.co/2WyWHCLSwJ",2022-10-22 06:43:03
871,,iky_es,0,@ardianpancaa wajarlah angkatan corona,2022-10-22 06:42:30
872,,pikiran_rakyat,1,"Ini Gejala Covid-19 Varian XBB, Virus Corona Baru yang Masuk Indonesia https://t.co/UkgI7GPnlC https://t.co/2WyWHCLSwJ",2022-10-22 06:40:34
873,,polsekpengasih,0,"antisipasi balap liar,antisipasi pelemparan batu pada ranmor dan kereta api, penipuan online,penipuan atau penggelapan, Gangguan kamtibmas lainnya dan memberikan himbauan tentang pencegahan/memutus rantai berkembangnya Virus Corona/Covid 19 kepada masyarakat yang dilaksanakan :",2022-10-22 06:39:06
874,,xicisaeq,0,@detikcom ga bosen apa updet muluk ni corona alah cape kali dh miskin tmbh miskin gegara corona,2022-10-22 06:34:25
875,asumsico,babypurpleu,2123,"🚨BREAKING NEWS🚨

Menteri Kesehatan Budi Gunadi Sadikin mengungkapkan virus Corona subvarian Omicron XBB sudah ditemukan di Indonesia. https://t.co/srf8uPuWin",2022-10-22 06:34:11
876,ke_moholisa,prow_II,1,@prow_II @SithaleKgaogelo Ke nyaka joint le corona,2022-10-22 06:31:53
877,,jinkiranggg,0,"@sbtcon Aku lol ampe 2bulan dan bilangnya besok besok trs. Byk bgt dramanya dari pindah rumah, keracunan makanan, masuk rumah sakit, ke kantor polisi, kena corona, lagi diluar kota, kena anxiety, paypal bermasalah. Akhirnya dia dp 100dollar sebenernya jauh bgt dari harga pembelian tp gpp",2022-10-22 06:24:22
